symbol,cik,fiscal_year,market_cap,marketcap_source_url,shares_outstanding,shares_source_url,employees,employees_source_url,notes
PRU,1137774,2007,41800000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PRU,1137774,2008,12760000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PRU,1137774,2009,22990000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PRU,1137774,2011,23550000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PRU,1137774,2012,24690000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PRU,1137774,2025,40110000000,https://companiesmarketcap.com/prudential-financial/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PSKY,2041610,2025,14707000000,https://stockanalysis.com/stocks/psky/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 14,707 million USD for FY2025 (period ending Dec '25); stored as 14,707,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 14,707 million USD for FY2025, period ending Dec '25; stored at source precision."
PXD,1038357,2005,6590000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2007,5830000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2008,1900000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2009,5500000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2010,10010000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2011,10450000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2012,13140000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2013,26250000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2014,22170000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2015,18720000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2016,30560000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2017,29410000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2018,22290000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2019,25050000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2020,18720000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2021,44400000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2022,54260000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
PXD,1038357,2023,52460000000,https://companiesmarketcap.com/pioneer-natural-resources/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
REG,910606,2025,12592000000,https://stockanalysis.com/stocks/reg/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 12,592 million USD for FY2025 (period ending Dec '25); stored as 12,592,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 12,592 million USD for FY2025, period ending Dec '25; stored at source precision."
RMD,943819,2025,37762000000,https://stockanalysis.com/stocks/rmd/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 37,762 million USD for FY2025 (period ending Jun '25); stored as 37,762,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 37,762 million USD for FY2025, period ending Jun '25; stored at source precision."
ROST,745732,2025,49674000000,https://stockanalysis.com/stocks/rost/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 49,674 million USD for FY2025 (period ending Feb '25); stored as 49,674,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 49,674 million USD for FY2025, period ending Feb '25; stored at source precision."
ROST,745732,2026,61018000000,https://stockanalysis.com/stocks/rost/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 61,018 million USD for FY2026 (period ending Jan '26); stored as 61,018,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 61,018 million USD for FY2026, period ending Jan '26; stored at source precision."
RTN,1047122,2001,12830000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2002,12550000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2003,12560000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2004,17590000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2005,17920000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2006,23540000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2007,25880000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2008,21130000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2009,19470000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2010,16630000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2011,16740000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2012,18870000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2013,28570000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2014,33200000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2015,37230000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2016,41690000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2017,54300000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2018,43240000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RTN,1047122,2019,61170000000,https://companiesmarketcap.com/raytheon/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
RYAN,1849253,2025,,,264112311,https://www.sec.gov/Archives/edgar/data/1849253/000184925326000006/ryan-20251231.htm,,,"Fiscal-year-end balance sheet: 129,603,426 Class A plus 134,508,885 Class B common shares issued and outstanding."
SATS,1415404,2025,,,158459167,https://www.sec.gov/Archives/edgar/data/1415404/000141540426000009/R1.htm,,,SEC 10-K/A FY2025; Class A common stock (ticker SATS).
SEE,1012100,2001,3410000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2006,5230000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2007,3740000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2008,2350000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2009,3470000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2010,4050000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2011,3300000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2012,3400000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2013,6680000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2014,8930000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2015,8740000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2016,8760000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2017,8890000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2018,5420000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2019,6150000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2020,7100000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2021,9990000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2022,7210000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SEE,1012100,2023,5270000000,https://companiesmarketcap.com/sealed-air/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SII,721083,2009,7951821570,https://990s.foundationcenter.org/990pf_pdf_archive/381/381211227/381211227_200912_990PF.pdf,,,,,"Market cap computed from 12/31/2009 portfolio market value implying SII price $32.033571 ($89,694 / 2,800 shares) × 248,234,000 fiscal-year-end shares = $7,951,821,570. Shares derived from Smith International SEC FY2009 10-K (CIK 721083): 266.125m issued less 17.891m treasury. SEC source: https://www.sec.gov/Archives/edgar/data/721083/000095012310019211/h69022e10vk.htm. Price precision is limited by the source's portfolio valuation; flagged as an estimate."
SIVB,719739,2018,9980000000,https://companiesmarketcap.com/svb-financial/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2018: $9.98B USD, stored as 9,980,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
SIVB,719739,2019,12960000000,https://companiesmarketcap.com/svb-financial/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2019: $12.96B USD, stored as 12,960,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
SIVB,719739,2020,20080000000,https://companiesmarketcap.com/svb-financial/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2020: $20.08B USD, stored as 20,080,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
SIVB,719739,2021,39840000000,https://companiesmarketcap.com/svb-financial/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2021: $39.84B USD, stored as 39,840,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
SIVB,719739,2022,13600000000,https://companiesmarketcap.com/svb-financial/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2022: $13.60B USD, stored as 13,600,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
SMCI,1375365,2025,29250000000,https://stockanalysis.com/stocks/smci/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 29,250 million USD for FY2025 (period ending Jun '25); stored as 29,250,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 29,250 million USD for FY2025, period ending Jun '25; stored at source precision."
SPG,1063761,2001,5090000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2002,6320000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2003,9450000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2004,14400000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2005,17250000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2006,22420000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2007,19370000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2008,11990000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2016,55830000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2017,53380000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2018,51910000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SPG,1063761,2025,70800000000,https://companiesmarketcap.com/simon-property/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
SRCL,861878,2000,570000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2002,1300000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2003,1950000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2004,2050000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2005,2590000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2006,3340000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2007,5190000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2008,4450000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2009,4670000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2010,6890000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2011,6630000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2012,8020000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2013,9930000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2014,11120000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2015,10230000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2016,6550000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2017,5800000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SRCL,861878,2018,3320000000,https://companiesmarketcap.com/stericycle/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SSP,832428,2025,,,89013857,https://www.sec.gov/Archives/edgar/data/832428/000083242826000010/ssp-20251231.htm,,,"Fiscal-year-end balance sheet: 77,081,135 Class A plus 11,932,722 Common Voting shares issued and outstanding."
STE,1757898,2025,22269000000,https://stockanalysis.com/stocks/ste/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 22,269 million USD for FY2025 (period ending Mar '25); stored as 22,269,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 22,269 million USD for FY2025, period ending Mar '25; stored at source precision."
STE,1757898,2026,21687000000,https://stockanalysis.com/stocks/ste/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 21,687 million USD for FY2026 (period ending Mar '26); stored as 21,687,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 21,687 million USD for FY2026, period ending Mar '26; stored at source precision."
STX,1137789,2025,30016000000,https://stockanalysis.com/stocks/stx/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 30,016 million USD for FY2025 (period ending Jun '25); stored as 30,016,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 30,016 million USD for FY2025, period ending Jun '25; stored at source precision."
STZ,16918,2026,,,172172544,https://www.sec.gov/Archives/edgar/data/16918/000001691826000011/R1.htm,,,SEC 10-K FY2026; Class A common stock (ticker STZ).
SW,2005951,2025,20137000000,https://stockanalysis.com/stocks/sw/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 20,137 million USD for FY2025 (period ending Dec '25); stored as 20,137,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 20,137 million USD for FY2025, period ending Dec '25; stored at source precision."
SWN,7332,2002,290000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2003,850000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2004,1840000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2006,5920000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2008,9940000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2009,16670000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2010,13000000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2011,11120000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2012,11720000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2013,13880000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2014,9670000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2015,2770000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2016,5360000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
SWN,7332,2017,2850000000,https://companiesmarketcap.com/southwestern-energy/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
TE,1992243,2025,1755000000,https://stockanalysis.com/stocks/te/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 1,755 million USD for FY2025 (period ending Dec '25); stored as 1,755,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 1,755 million USD for FY2025, period ending Dec '25; stored at source precision."
TECH,842023,2025,8066000000,https://stockanalysis.com/stocks/tech/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 8,066 million USD for FY2025 (period ending Jun '25); stored as 8,066,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 8,066 million USD for FY2025, period ending Jun '25; stored at source precision."
TGNA,39899,2000,16660000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2001,17860000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2002,19230000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2003,24280000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2004,20770000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2005,14410000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
TGNA,39899,2006,14190000000,https://companiesmarketcap.com/tegna/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
