symbol,cik,fiscal_year,need_market_cap,need_shares,need_employees
R,85961,2019,False,False,True
R,85961,2020,False,False,True
R,85961,2021,False,False,True
R,85961,2022,False,False,True
R,85961,2023,False,False,True
R,85961,2024,False,False,True
R,85961,2025,True,False,True
RAD,84129,2000,True,True,True
RAD,84129,2003,True,True,True
RAD,84129,2004,True,True,True
RAD,84129,2005,True,True,True
RAD,84129,2006,True,True,True
RAD,84129,2007,True,True,True
RAD,84129,2008,True,True,True
RAI,83612,2001,True,True,True
RAI,83612,2002,True,True,True
RAI,83612,2003,True,True,True
RAI,1275283,2004,True,True,True
RAI,1275283,2005,True,True,True
RAI,1275283,2006,True,True,True
RAI,1275283,2009,True,False,True
RAI,1275283,2010,True,False,True
RAI,1275283,2011,True,False,True
RAI,1275283,2012,True,False,True
RAI,1275283,2013,True,False,True
RAI,1275283,2014,True,False,True
RAI,1275283,2015,True,False,True
RAI,1275283,2016,True,False,True
RAI_B,1275283,2004,True,True,True
RAI_B,1275283,2005,True,True,True
RAI_B,1275283,2006,True,True,True
RAI_B,1275283,2007,True,True,True
RAI_B,1275283,2008,True,True,True
RAL,2041385,2023,True,True,True
RAL,2041385,2024,True,True,True
RAL,2041385,2025,True,False,True
RATL,722056,2002,True,True,True
RBK,770949,2000,True,True,True
RBK,770949,2002,True,True,True
RBK,770949,2003,True,True,True
RBK,770949,2004,True,True,True
RCL,884887,2008,True,True,True
RCL,884887,2009,False,False,True
RCL,884887,2010,False,False,True
RCL,884887,2011,False,False,True
RCL,884887,2012,False,False,True
RCL,884887,2013,False,False,True
RCL,884887,2014,False,False,True
RCL,884887,2015,False,False,True
RCL,884887,2016,False,False,True
RCL,884887,2017,False,False,True
RCL,884887,2018,False,False,True
RCL,884887,2019,False,False,True
RCL,884887,2020,False,False,True
RCL,884887,2021,False,False,True
RCL,884887,2022,False,False,True
RCL,884887,2023,False,False,True
RCL,884887,2024,False,False,True
RCL,884887,2025,True,False,True
RDC,85408,2001,True,True,True
RDC,85408,2004,True,True,True
RDC,85408,2005,True,True,True
RDC,85408,2006,True,True,True
RDC,85408,2007,True,True,True
RDC,85408,2008,True,True,True
RDC,85408,2009,True,False,True
RDC,85408,2010,True,False,True
RDC,85408,2011,True,False,True
RDC,85408,2012,True,False,True
RDC,85408,2013,True,False,True
RDC,85408,2014,True,False,True
REG,910606,2014,False,False,True
REG,910606,2015,False,False,True
REG,910606,2016,False,False,True
REG,910606,2017,False,False,True
REG,910606,2018,False,False,True
REG,910606,2019,False,False,True
REG,910606,2020,False,False,True
REG,910606,2021,False,False,True
REG,910606,2022,False,False,True
REG,910606,2023,False,False,True
REG,910606,2024,False,False,True
REG,910606,2025,True,False,True
REGN,872589,2008,True,True,True
REGN,872589,2009,False,False,True
REGN,872589,2010,False,False,True
REGN,872589,2011,False,False,True
REGN,872589,2012,False,False,True
REGN,872589,2013,False,False,True
REGN,872589,2014,False,False,True
REGN,872589,2015,False,False,True
REGN,872589,2016,False,False,True
REGN,872589,2017,False,False,True
REGN,872589,2018,False,False,True
REGN,872589,2019,False,False,True
REGN,872589,2020,False,False,True
REGN,872589,2021,False,False,True
REGN,872589,2022,False,False,True
REGN,872589,2023,False,False,True
REGN,872589,2024,False,False,True
REGN,872589,2025,True,True,True
RF,1281761,2007,True,True,True
RF,1281761,2008,True,True,True
RF,1281761,2009,False,False,True
RF,1281761,2010,False,False,True
RF,1281761,2011,False,False,True
RF,1281761,2012,False,False,True
RF,1281761,2013,False,False,True
RF,1281761,2014,False,False,True
RF,1281761,2015,False,False,True
RF,1281761,2016,False,False,True
RF,1281761,2017,False,False,True
RF,1281761,2018,False,False,True
RF,1281761,2019,False,False,True
RF,1281761,2020,False,False,True
RF,1281761,2021,False,False,True
RF,1281761,2022,False,False,True
RF,1281761,2023,False,False,True
RF,1281761,2024,False,False,True
RF,1281761,2025,True,False,True
RHI,315213,2001,True,True,True
RHI,315213,2002,True,True,True
RHI,315213,2003,True,True,True
RHI,315213,2004,True,True,True
RHI,315213,2005,True,True,True
RHI,315213,2006,True,True,True
RHI,315213,2007,True,True,True
RHI,315213,2008,True,True,True
RHI,315213,2009,False,False,True
RHI,315213,2010,False,False,True
RHI,315213,2011,False,False,True
RHI,315213,2012,False,False,True
RHI,315213,2013,False,False,True
RHI,315213,2014,False,False,True
RHI,315213,2015,False,False,True
RHI,315213,2016,False,False,True
RHI,315213,2017,False,False,True
RHI,315213,2018,False,False,True
RHI,315213,2019,False,False,True
RHI,315213,2020,False,False,True
RHI,315213,2021,False,False,True
RHI,315213,2022,False,False,True
RHI,315213,2023,False,False,True
RHI,315213,2024,False,False,True
RHI,315213,2025,True,False,True
RHT,1087423,2009,True,True,True
RHT,1087423,2010,True,False,True
RHT,1087423,2011,True,False,True
RHT,1087423,2012,True,False,True
RHT,1087423,2013,True,False,True
RHT,1087423,2014,True,True,True
RHT,1087423,2015,True,False,True
RHT,1087423,2016,True,False,True
RHT,1087423,2017,True,False,True
RHT,1087423,2018,True,False,True
RHT,1087423,2019,True,False,True
RIG,1451505,2007,True,True,True
RIG,1451505,2008,True,True,True
RIG,1451505,2009,False,False,True
RIG,1451505,2010,False,False,True
RIG,1451505,2011,False,False,True
RIG,1451505,2012,False,False,True
RIG,1451505,2013,False,False,True
RIG,1451505,2014,False,False,True
RIG,1451505,2025,True,False,False
RJF,720005,2008,True,True,True
RJF,720005,2009,False,False,True
RJF,720005,2010,False,False,True
RJF,720005,2011,False,False,True
RJF,720005,2012,False,False,True
RJF,720005,2013,False,False,True
RJF,720005,2014,False,False,True
RJF,720005,2015,False,False,True
RJF,720005,2016,False,False,True
RJF,720005,2017,False,False,True
RJF,720005,2018,False,False,True
RJF,720005,2019,False,False,True
RJF,720005,2020,False,False,True
RJF,720005,2021,False,False,True
RJF,720005,2022,False,False,True
RJF,720005,2023,False,False,True
RJF,720005,2024,False,False,True
RJF,720005,2025,True,False,True
RL,1037038,2001,True,True,True
RL,1037038,2004,True,True,True
RL,1037038,2005,True,True,True
RL,1037038,2006,True,True,True
RL,1037038,2007,True,True,True
RL,1037038,2008,True,True,True
RL,1037038,2009,False,False,True
RL,1037038,2010,False,False,True
RL,1037038,2011,False,False,True
RL,1037038,2012,False,False,True
RL,1037038,2013,False,False,True
RL,1037038,2014,False,False,True
RL,1037038,2015,False,False,True
RL,1037038,2016,False,False,True
RL,1037038,2017,False,False,True
RL,1037038,2018,False,False,True
RL,1037038,2019,False,False,True
RL,1037038,2020,False,False,True
RL,1037038,2021,False,False,True
RL,1037038,2022,False,False,True
RL,1037038,2023,False,False,True
RL,1037038,2024,False,False,True
RL,1037038,2025,True,True,True
RL,1037038,2026,True,True,True
RMD,943819,2009,False,False,True
RMD,943819,2010,False,False,True
RMD,943819,2011,False,False,True
RMD,943819,2012,False,False,True
RMD,943819,2013,False,False,True
RMD,943819,2014,False,False,True
RMD,943819,2015,False,False,True
RMD,943819,2016,False,False,True
RMD,943819,2017,False,False,True
RMD,943819,2018,False,False,True
RMD,943819,2019,False,False,True
RMD,943819,2020,False,False,True
RMD,943819,2021,False,False,True
RMD,943819,2022,False,False,True
RMD,943819,2023,False,False,True
RMD,943819,2024,False,False,True
RMD,943819,2025,True,False,True
RML,85812,2000,True,True,True
RML,85812,2004,True,True,True
ROH,84792,2000,True,True,True
ROH,84792,2001,True,True,True
ROH,84792,2002,True,True,True
ROH,84792,2003,True,True,True
ROH,84792,2004,True,True,True
ROH,84792,2005,True,True,True
ROH,84792,2006,True,True,True
ROH,84792,2007,True,True,True
ROH,84792,2008,True,True,True
ROK,1024478,2001,True,True,True
ROK,1024478,2002,True,True,True
ROK,1024478,2003,True,True,True
ROK,1024478,2004,True,True,True
ROK,1024478,2005,True,True,True
ROK,1024478,2006,True,True,True
ROK,1024478,2007,True,True,True
ROK,1024478,2008,True,True,True
ROK,1024478,2009,False,False,True
ROK,1024478,2010,False,False,True
ROK,1024478,2011,False,False,True
ROK,1024478,2012,False,False,True
ROK,1024478,2013,False,False,True
ROK,1024478,2014,False,False,True
ROK,1024478,2015,False,False,True
ROK,1024478,2016,False,False,True
ROK,1024478,2017,False,False,True
ROK,1024478,2018,False,False,True
ROK,1024478,2019,False,False,True
ROK,1024478,2020,False,False,True
ROK,1024478,2021,False,False,True
ROK,1024478,2022,False,False,True
ROK,1024478,2023,False,False,True
ROK,1024478,2024,False,False,True
ROK,1024478,2025,True,False,True
ROL,84839,2008,True,True,True
ROL,84839,2009,False,False,True
ROL,84839,2010,False,False,True
ROL,84839,2011,False,False,True
ROL,84839,2012,False,False,True
ROL,84839,2013,False,False,True
ROL,84839,2014,False,False,True
ROL,84839,2015,False,False,True
ROL,84839,2016,False,False,True
ROL,84839,2017,False,False,True
ROL,84839,2018,False,False,True
ROL,84839,2019,False,False,True
ROL,84839,2020,False,False,True
ROL,84839,2021,False,False,True
ROL,84839,2022,False,False,True
ROL,84839,2023,False,False,True
ROL,84839,2024,False,False,True
ROL,84839,2025,True,False,True
ROP,882835,2007,True,True,True
ROP,882835,2008,True,True,True
ROP,882835,2009,False,False,True
ROP,882835,2010,False,False,True
ROP,882835,2011,False,False,True
ROP,882835,2012,False,False,True
ROP,882835,2013,False,False,True
ROP,882835,2014,False,False,True
ROP,882835,2015,False,False,True
ROP,882835,2016,False,False,True
ROP,882835,2017,False,False,True
ROP,882835,2018,False,False,True
ROP,882835,2019,False,False,True
ROP,882835,2020,False,False,True
ROP,882835,2021,False,False,True
ROP,882835,2022,False,False,True
ROP,882835,2023,False,False,True
ROP,882835,2024,False,False,True
ROP,882835,2025,True,False,True
ROST,745732,2009,False,False,True
ROST,745732,2010,False,False,True
ROST,745732,2011,False,False,True
ROST,745732,2012,False,False,True
ROST,745732,2013,False,False,True
ROST,745732,2014,False,False,True
ROST,745732,2015,False,False,True
ROST,745732,2016,False,False,True
ROST,745732,2017,False,False,True
ROST,745732,2018,False,False,True
ROST,745732,2019,False,False,True
ROST,745732,2020,False,False,True
ROST,745732,2021,False,False,True
ROST,745732,2022,False,False,True
ROST,745732,2023,False,False,True
ROST,745732,2024,False,False,True
ROST,745732,2025,True,False,True
ROST,745732,2026,True,False,True
RRC,315852,2004,True,True,True
RRC,315852,2005,True,True,True
RRC,315852,2006,True,True,True
RRC,315852,2007,True,True,True
RRC,315852,2008,True,True,True
RRC,315852,2009,False,False,True
RRC,315852,2010,False,False,True
RRC,315852,2011,False,False,True
RRC,315852,2012,False,False,True
RRC,315852,2013,False,False,True
RRC,315852,2014,False,False,True
RRC,315852,2015,False,False,True
RRC,315852,2016,False,False,True
RRC,315852,2017,False,False,True
RRC,315852,2018,False,False,True
RRC,315852,2019,False,False,True
RRC,315852,2020,False,False,True
RRC,315852,2021,False,False,True
RRC,315852,2022,False,False,True
RRC,315852,2023,False,False,True
RRC,315852,2024,False,False,True
RRC,315852,2025,True,False,True
RRD,29669,2001,True,True,True
RRD,29669,2002,True,True,True
RRD,29669,2003,True,True,True
RRD,29669,2004,True,True,True
RRD,29669,2005,True,True,True
RRD,29669,2007,True,True,True
RRD,29669,2008,True,True,True
RRD,29669,2009,True,False,True
RRD,29669,2010,True,False,True
RRD,29669,2011,True,False,True
RRD,29669,2012,True,False,True
RSG,1060391,2001,True,True,True
RSG,1060391,2003,True,True,True
RSG,1060391,2004,True,True,True
RSG,1060391,2005,True,True,True
RSG,1060391,2006,True,True,True
RSG,1060391,2007,True,True,True
RSG,1060391,2008,True,True,True
RSG,1060391,2009,False,False,True
RSG,1060391,2010,False,False,True
RSG,1060391,2011,False,False,True
RSG,1060391,2012,False,False,True
RSG,1060391,2013,False,False,True
RSG,1060391,2014,False,False,True
RSG,1060391,2015,False,False,True
RSG,1060391,2016,False,False,True
RSG,1060391,2017,False,False,True
RSG,1060391,2018,False,False,True
RSG,1060391,2019,False,False,True
RSG,1060391,2020,False,False,True
RSG,1060391,2021,False,False,True
RSG,1060391,2022,False,False,True
RSG,1060391,2023,False,False,True
RSG,1060391,2024,False,False,True
RSG,1060391,2025,True,False,True
RSHCQ,96289,2000,True,True,True
RSHCQ,96289,2001,True,True,True
RSHCQ,96289,2005,True,True,True
RSHCQ,96289,2006,True,True,True
RSHCQ,96289,2007,True,True,True
RSHCQ,96289,2008,True,True,True
RSHCQ,96289,2009,True,True,True
RSHCQ,96289,2010,True,False,True
RSHCQ,96289,2011,True,False,True
RTN,1047122,2001,True,True,True
RTN,1047122,2002,True,True,True
RTN,1047122,2003,True,True,True
RTN,1047122,2004,True,True,True
RTN,1047122,2005,True,True,True
RTN,1047122,2006,True,True,True
RTN,1047122,2007,True,True,True
RTN,1047122,2008,True,True,True
RTN,1047122,2009,True,False,True
RTN,1047122,2010,True,False,True
RTN,1047122,2011,True,False,True
RTN,1047122,2012,True,False,True
RTN,1047122,2013,True,False,True
RTN,1047122,2014,True,False,True
RTN,1047122,2015,True,False,True
RTN,1047122,2016,True,False,True
RTN,1047122,2017,True,False,True
RTN,1047122,2018,True,False,True
RTN,1047122,2019,True,False,True
RTX,101829,2007,True,True,True
RTX,101829,2008,True,True,True
RTX,101829,2009,False,False,True
RTX,101829,2010,False,False,True
RTX,101829,2011,False,False,True
RTX,101829,2012,False,False,True
RTX,101829,2013,False,False,True
RTX,101829,2014,False,False,True
RTX,101829,2015,False,False,True
RTX,101829,2016,False,False,True
RTX,101829,2017,False,False,True
RTX,101829,2018,False,False,True
RTX,101829,2019,False,False,True
RTX,101829,2020,False,False,True
RTX,101829,2021,False,False,True
RTX,101829,2022,False,False,True
RTX,101829,2023,False,False,True
RTX,101829,2024,False,False,True
RTX,101829,2025,True,False,True
RVTY,31791,2008,True,True,True
RVTY,31791,2010,False,False,True
RVTY,31791,2011,False,False,True
RVTY,31791,2012,False,False,True
RVTY,31791,2013,False,False,True
RVTY,31791,2014,False,False,True
RVTY,31791,2016,False,False,True
RVTY,31791,2017,False,False,True
RVTY,31791,2018,False,False,True
RVTY,31791,2019,False,False,True
RVTY,31791,2021,False,False,True
RVTY,31791,2022,False,False,True
RVTY,31791,2023,False,False,True
RVTY,31791,2024,False,False,True
RVTY,31791,2025,True,False,True
RX,1058083,2001,True,True,True
RX,1058083,2002,True,True,True
RX,1058083,2003,True,True,True
RX,1058083,2004,True,True,True
RX,1058083,2005,True,True,True
RX,1058083,2006,True,True,True
RX,1058083,2007,True,True,True
RX,1058083,2008,True,True,True
RYAN,1849253,2019,True,True,True
RYAN,1849253,2020,True,True,True
RYAN,1849253,2021,False,False,True
RYAN,1849253,2022,False,False,True
RYAN,1849253,2023,False,False,True
RYAN,1849253,2024,False,False,True
RYAN,1849253,2025,True,True,True
S,1583708,2020,True,True,True
S,1583708,2021,True,True,True
S,1583708,2022,False,False,True
S,1583708,2023,False,False,True
S,1583708,2024,False,False,True
S,1583708,2025,True,True,True
S,1583708,2026,True,True,True
SAF,86104,2000,True,True,True
SAF,86104,2002,True,True,True
SAF,86104,2003,True,True,True
SAF,86104,2004,True,True,True
SAF,86104,2005,True,True,True
SAF,86104,2007,True,True,True
SANM,897723,2001,True,True,True
SANM,897723,2002,True,True,True
SANM,897723,2003,True,True,True
SANM,897723,2004,True,True,True
SANM,897723,2005,True,True,True
SANM,897723,2006,True,True,True
SANM,897723,2007,True,True,True
SANM,897723,2008,True,True,True
SANM,897723,2009,False,False,True
SANM,897723,2010,False,False,True
SANM,897723,2011,False,False,True
SANM,897723,2012,False,False,True
SANM,897723,2013,False,False,True
SANM,897723,2014,False,False,True
SANM,897723,2015,False,False,True
SANM,897723,2016,False,False,True
SANM,897723,2017,False,False,True
SANM,897723,2018,False,False,True
SANM,897723,2019,False,False,True
SANM,897723,2020,False,False,True
SANM,897723,2021,False,False,True
SANM,897723,2022,False,False,True
SANM,897723,2023,False,False,True
SANM,897723,2024,False,False,True
SANM,897723,2025,True,False,True
SAPE,1008817,2000,True,True,True
SAPE,1008817,2001,True,True,True
SAPE,1008817,2002,True,True,True
SAPE,1008817,2003,True,True,True
SAPE,1008817,2004,True,True,True
SAPE,1008817,2005,True,True,True
SAPE,1008817,2006,True,True,True
SAPE,1008817,2007,True,True,True
SAPE,1008817,2008,True,True,True
SATS,1415404,2008,True,True,True
SATS,1415404,2009,True,True,True
SATS,1415404,2010,True,True,True
SATS,1415404,2011,True,True,True
SATS,1415404,2012,True,True,True
SATS,1415404,2013,True,True,True
SATS,1415404,2014,True,True,True
SATS,1415404,2015,True,True,True
SATS,1415404,2016,True,True,True
SATS,1415404,2017,True,True,True
SATS,1415404,2018,True,True,True
SATS,1415404,2019,True,True,True
SATS,1415404,2020,True,True,True
SATS,1415404,2021,True,True,True
SATS,1415404,2022,True,True,True
SATS,1415404,2023,True,True,True
SATS,1415404,2024,True,True,True
SATS,1415404,2025,True,True,True
SBAC,1034054,2008,True,True,True
SBAC,1034054,2009,False,False,True
SBAC,1034054,2010,False,False,True
SBAC,1034054,2011,False,False,True
SBAC,1034054,2012,False,False,True
SBAC,1034054,2013,False,False,True
SBAC,1034054,2014,False,False,True
SBAC,1034054,2015,False,False,True
SBAC,1034054,2016,False,False,True
SBAC,1034054,2017,False,False,True
SBAC,1034054,2018,False,False,True
SBAC,1034054,2019,False,False,True
SBAC,1034054,2020,False,False,True
SBAC,1034054,2021,False,False,True
SBAC,1034054,2022,False,False,True
SBAC,1034054,2023,False,False,True
SBAC,1034054,2024,False,False,True
SBAC,1034054,2025,True,False,True
SBL,278352,2000,True,True,True
SBL,278352,2004,True,True,True
SBL,278352,2005,True,True,True
SBUX,829224,2000,True,True,True
SBUX,829224,2001,True,True,True
SBUX,829224,2005,True,True,True
SBUX,829224,2006,True,True,True
SBUX,829224,2007,True,True,True
SBUX,829224,2008,True,True,True
SBUX,829224,2009,False,False,True
SBUX,829224,2010,False,False,True
SBUX,829224,2011,False,False,True
SBUX,829224,2012,False,False,True
SBUX,829224,2013,False,False,True
SBUX,829224,2014,False,False,True
SBUX,829224,2015,False,False,True
SBUX,829224,2016,False,False,True
SBUX,829224,2017,False,False,True
SBUX,829224,2018,False,False,True
SBUX,829224,2019,False,False,True
SBUX,829224,2020,False,False,True
SBUX,829224,2021,False,False,True
SBUX,829224,2022,False,False,True
SBUX,829224,2023,False,False,True
SBUX,829224,2024,False,False,True
SBUX,829224,2025,True,False,True
SCG,754737,2009,True,True,True
SCG,754737,2010,True,False,True
SCG,754737,2011,True,False,True
SCG,754737,2012,True,False,True
SCG,754737,2013,True,False,True
SCG,754737,2014,True,False,True
SCG,754737,2015,True,False,True
SCG,754737,2016,True,False,True
SCG,754737,2017,True,False,True
SCG,754737,2018,True,False,True
SCHW,316709,2000,True,True,True
SCHW,316709,2001,True,True,True
SCHW,316709,2005,True,True,True
SCHW,316709,2006,True,True,True
SCHW,316709,2007,True,True,True
SCHW,316709,2008,True,True,True
SCHW,316709,2009,False,False,True
SCHW,316709,2010,False,False,True
SCHW,316709,2011,False,False,True
SCHW,316709,2012,False,False,True
SCHW,316709,2013,False,False,True
SCHW,316709,2014,False,False,True
SCHW,316709,2015,False,False,True
SCHW,316709,2016,False,False,True
SCHW,316709,2017,False,False,True
SCHW,316709,2018,False,False,True
SCHW,316709,2019,False,False,True
SCHW,316709,2020,False,False,True
SCHW,316709,2021,False,False,True
SCHW,316709,2022,False,False,True
SCHW,316709,2023,False,False,True
SCHW,316709,2024,False,False,True
SCHW,316709,2025,True,False,True
SCI,89089,2000,True,True,True
SCI,89089,2001,True,True,True
SCI,89089,2004,True,True,True
SCI,89089,2005,True,True,True
SCI,89089,2006,True,True,True
SCI,89089,2007,True,True,True
SCI,89089,2008,True,True,True
SCI,89089,2009,False,False,True
SCI,89089,2010,False,False,True
SCI,89089,2011,False,False,True
SCI,89089,2012,False,False,True
SCI,89089,2013,False,False,True
SCI,89089,2014,False,False,True
SCI,89089,2015,False,False,True
SCI,89089,2016,False,False,True
SCI,89089,2017,False,False,True
SCI,89089,2018,False,False,True
SCI,89089,2019,False,False,True
SCI,89089,2020,False,False,True
SCI,89089,2021,False,False,True
SCI,89089,2022,False,False,True
SCI,89089,2023,False,False,True
SCI,89089,2024,False,False,True
SCI,89089,2025,True,False,True
SDS,789388,2001,True,True,True
SDS,789388,2002,True,True,True
SDS,789388,2003,True,True,True
SDS,789388,2004,True,True,True
SDS,789388,2005,True,True,True
SDS,789388,2006,True,True,True
SDS,789388,2007,True,True,True
SDS,789388,2008,True,True,True
SE,1373835,2009,True,False,True
SE,1373835,2010,True,False,True
SE,1373835,2011,True,False,True
SE,1373835,2012,True,False,True
SE,1373835,2013,True,False,True
SE,1373835,2014,True,False,True
SE,1373835,2015,True,False,True
SE,1373835,2016,True,False,True
SEDG,1419612,2013,True,True,True
SEDG,1419612,2014,True,True,True
SEDG,1419612,2015,False,False,True
SEDG,1419612,2016,False,False,True
SEDG,1419612,2017,False,False,True
SEDG,1419612,2018,False,False,True
SEDG,1419612,2019,False,False,True
SEDG,1419612,2020,False,False,True
SEDG,1419612,2021,False,False,True
SEDG,1419612,2022,False,False,True
SEDG,1419612,2023,False,False,True
SEDG,1419612,2024,False,False,True
SEDG,1419612,2025,True,False,True
SEE,1012100,2001,True,True,True
SEE,1012100,2006,True,True,True
SEE,1012100,2007,True,True,True
SEE,1012100,2008,True,True,True
SEE,1012100,2009,True,True,True
SEE,1012100,2010,True,False,True
SEE,1012100,2011,True,False,True
SEE,1012100,2012,True,False,True
SEE,1012100,2013,True,False,True
SEE,1012100,2014,True,False,True
SEE,1012100,2015,True,False,True
SEE,1012100,2016,True,False,True
SEE,1012100,2017,True,False,True
SEE,1012100,2018,True,False,True
SEE,1012100,2019,True,False,True
SEE,1012100,2020,True,False,True
SEE,1012100,2021,True,False,True
SEE,1012100,2022,True,False,True
SEE,1012100,2023,True,False,True
SEG,2009684,2022,True,True,True
SEG,2009684,2023,True,True,True
SEG,2009684,2024,False,False,True
SEG,2009684,2025,True,False,True
SFA,87777,2000,True,True,True
SFA,87777,2002,True,True,True
SFA,87777,2003,True,True,True
SFA,87777,2004,True,True,True
SFA,87777,2005,True,True,True
SGID,802301,2000,True,True,True
SGID,802301,2002,True,True,True
SGID,802301,2003,True,True,True
SGID,802301,2004,True,True,True
SGID,802301,2005,True,True,True
SGID,802301,2006,True,True,True
SGID,802301,2007,True,True,True
SGID,802301,2008,True,True,True
SGP,1778922,2024,True,True,True
SGP,1778922,2025,True,False,True
SHLD,1310067,2006,True,True,True
SHLD,1310067,2007,True,True,True
SHLD,1310067,2008,True,True,True
SHLD,1310067,2009,True,True,True
SHLD,1310067,2010,True,False,True
SHLD,1310067,2011,True,False,True
SHLD,1310067,2012,True,False,True
SHW,89800,2000,True,True,True
SHW,89800,2001,True,True,True
SHW,89800,2003,True,True,True
SHW,89800,2004,True,True,True
SHW,89800,2005,True,True,True
SHW,89800,2006,True,True,True
SHW,89800,2007,True,True,True
SHW,89800,2008,True,True,True
SHW,89800,2009,False,False,True
SHW,89800,2010,False,False,True
SHW,89800,2011,False,False,True
SHW,89800,2012,False,False,True
SHW,89800,2013,False,False,True
SHW,89800,2014,False,False,True
SHW,89800,2015,False,False,True
SHW,89800,2016,False,False,True
SHW,89800,2017,False,False,True
SHW,89800,2018,False,False,True
SHW,89800,2019,False,False,True
SHW,89800,2020,False,False,True
SHW,89800,2021,False,False,True
SHW,89800,2022,False,False,True
SHW,89800,2023,False,False,True
SHW,89800,2024,False,False,True
SHW,89800,2025,True,False,True
SIAL,90185,2000,True,True,True
SIAL,90185,2001,True,True,True
SIAL,90185,2003,True,True,True
SIAL,90185,2004,True,True,True
SIAL,90185,2005,True,True,True
SIAL,90185,2007,True,True,True
SIAL,90185,2008,True,True,True
SIAL,90185,2009,True,False,True
SIAL,90185,2010,True,False,True
SIAL,90185,2011,True,False,True
SIAL,90185,2012,True,False,True
SIAL,90185,2013,True,False,True
SIAL,90185,2014,True,False,True
SIG,832988,2009,True,True,True
SIG,832988,2010,False,False,True
SIG,832988,2011,False,False,True
SIG,832988,2012,False,False,True
SIG,832988,2013,False,False,True
SIG,832988,2014,False,False,True
SIG,832988,2015,False,False,True
SIG,832988,2016,False,False,True
SIG,832988,2017,False,False,True
SIG,832988,2018,False,False,True
SIG,832988,2019,False,False,True
SIG,832988,2020,False,False,True
SIG,832988,2021,False,False,True
SIG,832988,2022,False,False,True
SIG,832988,2023,False,False,True
SIG,832988,2024,False,False,True
SIG,832988,2025,True,False,True
SIG,832988,2026,True,False,True
SII,721083,2009,True,False,True
SIVB,719739,2018,True,False,True
SIVB,719739,2019,True,False,True
SIVB,719739,2020,True,False,True
SIVB,719739,2021,True,False,True
SIVB,719739,2022,True,False,True
SJM,91419,2006,True,True,True
SJM,91419,2007,True,True,True
SJM,91419,2008,True,True,True
SJM,91419,2009,False,False,True
SJM,91419,2010,False,False,True
SJM,91419,2011,False,False,True
SJM,91419,2012,False,False,True
SJM,91419,2013,False,False,True
SJM,91419,2014,False,False,True
SJM,91419,2015,False,False,True
SJM,91419,2016,False,False,True
SJM,91419,2017,False,False,True
SJM,91419,2018,False,False,True
SJM,91419,2019,False,False,True
SJM,91419,2020,False,False,True
SJM,91419,2021,False,False,True
SJM,91419,2022,False,False,True
SJM,91419,2023,False,False,True
SJM,91419,2024,False,False,True
SJM,91419,2025,True,False,True
SJM,91419,2026,True,False,True
SLB,87347,2001,True,True,True
SLB,87347,2002,True,True,True
SLB,87347,2003,True,True,True
SLB,87347,2004,True,True,True
SLB,87347,2005,True,True,True
SLB,87347,2006,True,True,True
SLB,87347,2007,True,True,True
SLB,87347,2008,True,True,True
SLB,87347,2009,False,False,True
SLB,87347,2010,False,False,True
SLB,87347,2011,False,False,True
SLB,87347,2012,False,False,True
SLB,87347,2013,False,False,True
SLB,87347,2014,False,False,True
SLB,87347,2015,False,False,True
SLB,87347,2016,False,False,True
SLB,87347,2017,False,False,True
SLB,87347,2018,False,False,True
SLB,87347,2019,False,False,True
SLB,87347,2020,False,False,True
SLB,87347,2021,False,False,True
SLB,87347,2022,False,False,True
SLB,87347,2023,False,False,True
SLB,87347,2024,False,False,True
SLB,87347,2025,True,False,True
SLG,1040971,2008,True,True,True
SLG,1040971,2009,False,False,True
SLG,1040971,2010,False,False,True
SLG,1040971,2011,False,False,True
SLG,1040971,2012,False,False,True
SLG,1040971,2013,False,False,True
SLG,1040971,2014,False,False,True
SLG,1040971,2015,False,False,True
SLG,1040971,2016,False,False,True
SLG,1040971,2017,False,False,True
SLG,1040971,2018,False,False,True
SLG,1040971,2019,False,False,True
SLG,1040971,2020,False,False,True
SLG,1040971,2021,False,False,True
SLG,1040971,2022,False,False,True
SLG,1040971,2023,False,False,True
SLG,1040971,2024,False,False,True
SLG,1040971,2025,True,False,True
SLM,1032033,2001,True,True,True
SLM,1032033,2002,True,True,True
SLM,1032033,2003,True,True,True
SLM,1032033,2004,True,True,True
SLM,1032033,2005,True,True,True
SLM,1032033,2006,True,True,True
SLM,1032033,2007,True,True,True
SLM,1032033,2008,True,True,True
SLM,1032033,2009,False,False,True
SLM,1032033,2010,False,False,True
SLM,1032033,2011,False,False,True
SLM,1032033,2012,False,False,True
SLM,1032033,2013,False,False,True
SLM,1032033,2014,False,False,True
SLM,1032033,2015,False,False,True
SLM,1032033,2016,False,False,True
SLM,1032033,2017,False,False,True
SLM,1032033,2018,False,False,True
SLM,1032033,2019,False,False,True
SLM,1032033,2020,False,False,True
SLM,1032033,2021,False,False,True
SLM,1032033,2022,False,False,True
SLM,1032033,2023,False,False,True
SLM,1032033,2024,False,False,True
SLM,1032033,2025,True,False,True
SLR,835541,2000,True,True,True
SLR,835541,2002,True,True,True
SLR,835541,2003,True,True,True
SLR,835541,2004,True,True,True
SLR,835541,2005,True,True,True
SLR,835541,2006,True,True,True
SMCI,1375365,2010,False,False,True
SMCI,1375365,2011,False,False,True
