index,id,cik,company_name,entry_date,entry_year,founded_year,age_at_entry,episodes,re_entry,spac_shell,sic,sector,sector_basis,sub_industry,provisional_class,adjudicated_class,adjudication_source_url,final_class,coarse_class
S&P500,AMP,0000820027,Ameriprise Financial,1996-01-02,1996,1894.0,102.0,2,True,False,6282.0,Financials,index_list_gics,Asset Management & Custody Banks,founding_member,,,founding_member,founding_member
S&P500,APH,0000820313,Amphenol,2008-09-30,2008,1932.0,76.0,1,False,False,3678.0,Information Technology,index_list_gics,Electronic Components,established,,,established,established
S&P500,COHR,0000820318,Coherent Corp.,2026-03-23,2026,1971.0,55.0,1,False,False,3827.0,Information Technology,index_list_gics,Electronic Components,established,,,established,established
S&P500,EOG,0000821189,EOG Resources,2000-11-02,2000,1985.0,15.0,1,False,False,1311.0,Energy,index_list_gics,Oil & Gas Exploration & Production,established,spin_off,https://en.wikipedia.org/wiki/EOG_Resources,spin_off,corporate_action
S&P500,PHM,0000822416,PulteGroup,1996-01-02,1996,1950.0,46.0,1,False,False,1531.0,Consumer Discretionary,index_list_gics,Homebuilding,founding_member,,,founding_member,founding_member
S&P500,WM,0000823768,Waste Management,1998-07-17,1998,1968.0,30.0,1,False,False,4953.0,Industrials,index_list_gics,Environmental & Facilities Services,established,,,established,established
S&P500,NXTL,0000824169,NEXTEL COMMUNICATIONS INC,1998-04-01,1998,1987.0,11.0,1,False,False,4812.0,Communication Services,sic3,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Nextel_Communications,genuinely_new,genuinely_new_verified
S&P500,EIX,0000827052,Edison International,1996-01-02,1996,1886.0,110.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,MCHP,0000827054,Microchip Technology,2007-09-07,2007,1989.0,18.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,established,,,established,established
S&P500,SBUX,0000829224,Starbucks,2000-06-08,2000,1971.0,29.0,1,False,False,5810.0,Consumer Discretionary,index_list_gics,Restaurants,established,,,established,established
S&P500,C,0000831001,Citigroup,1996-01-02,1996,1998.0,-2.0,1,False,False,6021.0,Financials,index_list_gics,Diversified Banks,founding_member,,,founding_member,founding_member
S&P500,FCX,0000831259,Freeport-McMoRan,1996-01-02,1996,1912.0,84.0,1,False,False,1000.0,Materials,index_list_gics,Copper,founding_member,,,founding_member,founding_member
S&P500,IEX,0000832101,IDEX Corporation,2019-08-09,2019,1988.0,31.0,1,False,False,3561.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,established,,,established,established
S&P500,SSP,0000832428,E.W. SCRIPPS Co,2005-12-20,2005,1878.0,127.0,1,False,False,4833.0,Communication Services,sic3,,established,,,established,established
S&P500,SIG,0000832988,SIGNET JEWELERS LTD,2015-07-29,2015,1949.0,66.0,1,False,False,5944.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,JCI,0000833444,Johnson Controls,1996-01-02,1996,1885.0,111.0,1,False,False,3585.0,Industrials,index_list_gics,Building Products,founding_member,,,founding_member,founding_member
S&P500,SLR,0000835541,SOLECTRON CORP,1998-12-31,1998,,,1,False,False,3672.0,Information Technology,sic4,,unknown_age,,,unknown_age,unknown_age
S&P500,BMC,0000835729,BMC SOFTWARE INC,1998-10-01,1998,1980.0,18.0,1,False,False,7372.0,Information Technology,sic4,,established,,,established,established
S&P500,APCC,0000835910,AMERICAN POWER CONVERSION CORP,2000-06-01,2000,1981.0,19.0,1,False,False,3620.0,Industrials,sic4,,established,,,established,established
S&P500,NVLS,0000836106,NOVELLUS SYSTEMS INC,2000-06-19,2000,1984.0,16.0,1,False,False,3559.0,Industrials,sic2,,established,,,established,established
S&P500,TECH,0000842023,Bio-Techne,2021-08-30,2021,1976.0,45.0,1,False,False,2836.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,AW,0000848865,"Allied Waste Industries, LLC",1999-08-02,1999,1987.0,12.0,1,False,False,4953.0,Industrials,sic4,,genuinely_new_provisional,merger,https://en.wikipedia.org/wiki/Allied_Waste_Industries,merger,corporate_action
S&P500,PCL,0000849213,PLUM CREEK TIMBER CO INC,2002-01-17,2002,1989.0,13.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,CRH,0000849395,CRH plc,2025-12-22,2025,1970.0,55.0,1,False,False,3241.0,Materials,index_list_gics,Construction Materials,established,,,established,established
S&P500,SYMC,0000849399,Gen Digital,2003-03-31,2003,1982.0,21.0,3,True,False,7372.0,Information Technology,index_list_gics,Systems Software,re_entry,,,re_entry,re_entry
S&P500,FL,0000850209,"FOOT LOCKER, INC.",1996-01-02,1996,1879.0,117.0,2,True,False,5661.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,AGN,0000850693,ALLERGAN INC,1996-01-02,1996,1948.0,48.0,1,False,False,2834.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,MHK,0000851968,MOHAWK INDUSTRIES INC,2013-12-23,2013,1878.0,135.0,1,False,False,2273.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,PTC,0000857005,PTC Inc.,1997-04-03,1997,1985.0,12.0,2,True,False,7372.0,Information Technology,index_list_gics,Application Software,re_entry,,,re_entry,re_entry
S&P500,HET,0000858339,"CAESARS HOLDINGS, INC.",1996-01-02,1996,1937.0,59.0,1,False,False,7011.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,COG,0000858470,Coterra Energy Inc.,2008-06-23,2008,1989.0,19.0,2,True,False,1311.0,Energy,sic3,,re_entry,,,re_entry,re_entry
S&P500,CSCO,0000858877,Cisco,1996-01-02,1996,1984.0,12.0,1,False,False,3576.0,Information Technology,index_list_gics,Communications Equipment,founding_member,,,founding_member,founding_member
S&P500,CPWR,0000859014,Ocean Thermal Energy Corp,1999-01-04,1999,1998.0,1.0,1,False,False,4931.0,Information Technology,sic4,,very_new_adjudicate,,,very_new_adjudicate,very_new_adjudicate
S&P500,HOLX,0000859737,HOLOGIC INC,2016-03-30,2016,1985.0,31.0,1,False,False,3844.0,Health Care,sic4,,established,,,established,established
S&P500,HCA,0000860730,HCA Healthcare,1996-01-02,1996,1968.0,28.0,2,True,False,8062.0,Health Care,index_list_gics,Health Care Facilities,founding_member,,,founding_member,founding_member
S&P500,TYL,0000860731,Tyler Technologies,2020-06-22,2020,1966.0,54.0,1,False,False,7372.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,SRCL,0000861878,STERICYCLE INC,2008-11-19,2008,1989.0,19.0,1,False,False,4955.0,Utilities,sic3,,established,,,established,established
S&P500,PETM,0000863157,PETSMART INC,2012-10-05,2012,1986.0,26.0,1,False,False,5990.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,BJS,0000864328,BJ SERVICES CO LLC,2002-05-15,2002,1872.0,130.0,1,False,False,1389.0,Energy,sic3,,established,,,established,established
S&P500,TRMB,0000864749,Trimble Inc.,2021-01-21,2021,1978.0,43.0,1,False,False,3829.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,WFM,0000865436,WHOLE FOODS MARKET INC,2006-01-03,2006,1980.0,26.0,1,False,False,5411.0,Consumer Staples,sic4,,established,,,established,established
S&P500,MNST,0000865752,Monster Beverage,2012-06-29,2012,1935.0,77.0,1,False,False,2086.0,Consumer Staples,index_list_gics,Soft Drinks & Non-alcoholic Beverages,established,reincorporation_rename,https://en.wikipedia.org/wiki/Monster_Beverage,reincorporation_rename,corporate_action
S&P500,AZO,0000866787,AutoZone,1997-01-02,1997,1979.0,18.0,1,False,False,5531.0,Consumer Discretionary,index_list_gics,Automotive Retail,established,,,established,established
S&P500,MERQ,0000867058,MERCURY INTERACTIVE CORP,2000-06-29,2000,1989.0,11.0,1,False,False,7372.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Mercury_Interactive,genuinely_new,genuinely_new_verified
S&P500,XTO,0000868809,XTO ENERGY INC,2004-12-29,2004,1986.0,18.0,1,False,False,1311.0,Energy,sic3,,established,,,established,established
S&P500,KRB,0000870517,MBNA CORP,1996-01-02,1996,1982.0,14.0,1,False,False,6021.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,REGN,0000872589,Regeneron Pharmaceuticals,2013-05-01,2013,1988.0,25.0,1,False,False,2834.0,Health Care,index_list_gics,Biotechnology,established,,,established,established
S&P500,CEPH,0000873364,CEPHALON INC,2008-11-17,2008,1987.0,21.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,MEDI,0000873591,MEDIMMUNE INC /DE,2000-06-16,2000,1988.0,12.0,1,False,False,2836.0,Health Care,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/MedImmune,genuinely_new,genuinely_new_verified
S&P500,JNY,0000874016,JONES GROUP INC,2001-12-17,2001,1970.0,31.0,1,False,False,2330.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,ABKFQ,0000874501,OCTAVE SPECIALTY GROUP INC,2000-12-11,2000,1971.0,29.0,1,False,False,6351.0,Financials,sic2,,established,,,established,established
S&P500,IDXX,0000874716,Idexx Laboratories,2017-01-05,2017,1983.0,34.0,1,False,False,2835.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,AES,0000874761,AES Corporation,1998-10-02,1998,1981.0,17.0,1,False,False,4991.0,Utilities,index_list_gics,Independent Power Producers & Energy Traders,established,,,established,established
S&P500,HIG,0000874766,Hartford (The),1996-01-02,1996,1810.0,186.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,founding_member,,,founding_member,founding_member
S&P500,BIIB,0000875045,Biogen,2003-11-13,2003,1978.0,25.0,1,False,False,2836.0,Health Care,index_list_gics,Biotechnology,established,,,established,established
S&P500,XL,0000875159,XL GROUP LTD,2001-09-04,2001,1986.0,15.0,1,False,False,6331.0,Financials,sic2,,established,,,established,established
S&P500,VRTX,0000875320,Vertex Pharmaceuticals,2013-09-23,2013,1989.0,24.0,1,False,False,2834.0,Health Care,index_list_gics,Biotechnology,established,,,established,established
S&P500,PSFT,0000875570,PEOPLESOFT INC,1998-10-02,1998,1987.0,11.0,1,False,False,7372.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/PeopleSoft,genuinely_new,genuinely_new_verified
S&P500,MTG,0000876437,MGIC INVESTMENT CORP,1996-07-19,1996,1957.0,39.0,1,False,False,6351.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,ZBRA,0000877212,Zebra Technologies,2019-12-23,2019,1969.0,50.0,1,False,False,3560.0,Information Technology,index_list_gics,Electronic Equipment & Instruments,established,,,established,established
S&P500,CTXS,0000877890,CITRIX SYSTEMS INC,1999-12-01,1999,1989.0,10.0,1,False,False,7372.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Citrix_Systems,genuinely_new,genuinely_new_verified
S&P500,HCR,0000878736,MANOR CARE INC,1998-09-28,1998,1959.0,39.0,1,False,False,8051.0,Health Care,sic4,,established,,,established,established
S&P500,ODFL,0000878927,Old Dominion,2019-12-09,2019,1934.0,85.0,1,False,False,4213.0,Industrials,index_list_gics,Cargo Ground Transportation,established,,,established,established
S&P500,KIM,0000879101,Kimco Realty,2006-04-03,2006,1958.0,48.0,1,False,False,6798.0,Real Estate,index_list_gics,Retail REITs,established,,,established,established
S&P500,INCY,0000879169,Incyte,2017-02-28,2017,1991.0,26.0,1,False,False,8731.0,Health Care,index_list_gics,Biotechnology,established,,,established,established
S&P500,FSH,0000880430,FISHER SCIENTIFIC INTERNATIONAL INC,2004-08-03,2004,1902.0,102.0,1,False,False,5040.0,Industrials,sic2,,established,,,established,established
S&P500,VTSS,0000880446,VITESSE SEMICONDUCTOR CORP,2000-12-12,2000,1984.0,16.0,1,False,False,3674.0,Information Technology,sic4,,established,,,established,established
S&P500,GILD,0000882095,Gilead Sciences,2004-07-01,2004,1987.0,17.0,1,False,False,2836.0,Health Care,index_list_gics,Biotechnology,established,,,established,established
S&P500,DHI,0000882184,D. R. Horton,2005-07-05,2005,1978.0,27.0,1,False,False,1531.0,Consumer Discretionary,index_list_gics,Homebuilding,established,,,established,established
S&P500,ROP,0000882835,Roper Technologies,2009-12-23,2009,1981.0,28.0,1,False,False,3823.0,Information Technology,index_list_gics,Electronic Equipment & Instruments,established,,,established,established
S&P500,VRTS,0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",2000-04-03,2000,1995.0,5.0,1,False,False,6282.0,Financials,sic2,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Veritas_Software,genuinely_new,genuinely_new_verified
S&P500,SNPS,0000883241,Synopsys,2017-03-16,2017,1986.0,31.0,1,False,False,7372.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,FOSL,0000883569,"Fossil Group, Inc.",2012-04-04,2012,1984.0,28.0,1,False,False,3873.0,Health Care,sic2,,established,,,established,established
S&P500,FDC,0000883980,FIRST DATA CORP,1996-01-02,1996,1971.0,25.0,1,False,False,7389.0,Industrials,sic4,,founding_member,,,founding_member,founding_member
S&P500,RCL,0000884887,Royal Caribbean Group,2014-12-05,2014,1968.0,46.0,1,False,False,4400.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",established,,,established,established
S&P500,PX,0000884905,LINDE INC,1996-01-02,1996,1907.0,89.0,1,False,False,2810.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,KSS,0000885639,KOHLS Corp,1998-08-14,1998,1962.0,36.0,1,False,False,5311.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,ESRX,0000885721,EXPRESS SCRIPTS INC,2003-09-26,2003,1986.0,17.0,1,False,False,5912.0,Consumer Staples,sic4,,established,,,established,established
S&P500,BSX,0000885725,Boston Scientific,1996-01-02,1996,1979.0,17.0,1,False,False,3841.0,Health Care,index_list_gics,Health Care Equipment,founding_member,,,founding_member,founding_member
S&P500,GS,0000886982,Goldman Sachs,2002-07-22,2002,1869.0,133.0,1,False,False,6211.0,Financials,index_list_gics,Investment Banking & Brokerage,established,,,established,established
S&P500,FCN,0000887936,"FTI CONSULTING, INC",1996-01-02,1996,1982.0,14.0,1,False,False,8742.0,Industrials,sic4,,founding_member,,,founding_member,founding_member
S&P500,CCU,0000888746,UNITED BREWERIES CO INC,1997-09-02,1997,1902.0,95.0,1,False,False,2082.0,,,,established,,,established,established
S&P500,MFE,0000890801,"McAfee, Inc.",2008-12-23,2008,1987.0,21.0,1,False,False,7372.0,Information Technology,sic4,,established,,,established,established
S&P500,PDCO,0000891024,"PATTERSON COMPANIES, INC.",2005-10-11,2005,1877.0,128.0,1,False,False,5047.0,Industrials,sic2,,established,,,established,established
S&P500,MTCH,0000891103,"Match Group, Inc.",2021-09-20,2021,1995.0,26.0,1,False,False,7370.0,Information Technology,sic4,,established,,,established,established
S&P500,MD,0000893949,"Pediatrix Medical Group, Inc.",1996-01-02,1996,1979.0,17.0,1,False,False,8060.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,DDR,0000894315,SITE Centers Corp.,2007-03-23,2007,1965.0,42.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,CHK,0000895126,Expand Energy,2006-03-03,2006,1989.0,17.0,2,True,False,1311.0,Energy,index_list_gics,Oil & Gas Exploration & Production,re_entry,,,re_entry,re_entry
S&P500,MS,0000895421,Morgan Stanley,1996-01-02,1996,1935.0,61.0,1,False,False,6211.0,Financials,index_list_gics,Investment Banking & Brokerage,founding_member,,,founding_member,founding_member
S&P500,GTW,0000895812,GATEWAY INC,1998-04-27,1998,1985.0,13.0,1,False,False,3571.0,Information Technology,sic4,,established,,,established,established
S&P500,CB,0000896159,Chubb Limited,1996-01-02,1996,1985.0,11.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,founding_member,,,founding_member,founding_member
S&P500,INTU,0000896878,Intuit,2000-12-11,2000,1983.0,17.0,1,False,False,7372.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,SANM,0000897723,SANMINA CORP,2000-06-21,2000,1980.0,20.0,1,False,False,3672.0,Information Technology,sic4,,established,,,established,established
S&P500,ORLY,0000898173,O’Reilly Automotive,2009-03-27,2009,1957.0,52.0,1,False,False,5531.0,Consumer Discretionary,index_list_gics,Automotive Retail,established,,,established,established
S&P500,JBL,0000898293,Jabil,2001-01-30,2001,1966.0,35.0,2,True,False,3672.0,Information Technology,index_list_gics,Electronic Manufacturing Services,re_entry,,,re_entry,re_entry
S&P500,ALL,0000899051,Allstate,1996-01-02,1996,1931.0,65.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,founding_member,,,founding_member,founding_member
S&P500,CIN,0000899652,CINERGY CORP,1996-01-02,1996,1994.0,2.0,1,False,False,4931.0,Utilities,sic3,,founding_member,,,founding_member,founding_member
S&P500,VNO,0000899689,VORNADO REALTY TRUST,2005-08-12,2005,1982.0,23.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,ALXN,0000899866,"ALEXION PHARMACEUTICALS, INC.",2012-05-25,2012,1992.0,20.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,CPRT,0000900075,Copart,2018-07-02,2018,1982.0,36.0,1,False,False,5500.0,Industrials,index_list_gics,Diversified Support Services,established,,,established,established
