company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
01299733,Safeway,AGY.L,Argyll Group,https://find-and-update.company-information.service.gov.uk/company/01299733,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1985-01-02; 1987-04-01; 2000-12-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,7,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1985-01-02,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 1985-01-02 (as 'Argyll Group'). Later episodes may exist; see PDF.
01299733,Safeway,AGY.L,Argyll Group,https://find-and-update.company-information.service.gov.uk/company/01299733,ftse_exit_date,2004-03-08,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1987-01-02; 1999-03-22; 2004-03-08,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,7,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2004-03-08,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Safeway by Wm Morrisons Supermarkets
02231246,Sage Group,SGE,,https://find-and-update.company-information.service.gov.uk/company/02231246,ftse_entry_date,1999-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-09-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,27,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-09-20,yes,index_provider_notice,
03909886,Schroders,SDR,,https://find-and-update.company-information.service.gov.uk/company/03909886,ftse_entry_date,1993-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2007-03-30,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,32,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-09-20,yes,index_provider_notice,
03909886,Schroders,SDR,,https://find-and-update.company-information.service.gov.uk/company/03909886,ftse_exit_date,2006-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,32,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-09-18,yes,index_provider_notice,
SC007058,Scottish Mortgage Investment,SMT,,https://find-and-update.company-information.service.gov.uk/company/SC007058,ftse_entry_date,2017-03-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-03-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-03-20,yes,index_provider_notice,PDF lists the company as 'Scottish Mortgage Investment Trust'.
00120271,Sears plc,SRS.L,,https://find-and-update.company-information.service.gov.uk/company/00120271,ftse_exit_date,1995-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1995-12-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-12-18,yes,index_provider_notice,
00057379,Securicor,SCR,,https://find-and-update.company-information.service.gov.uk/company/00057379,ftse_entry_date,1998-09-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1998-09-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-09-21,yes,index_provider_notice,
00057379,Securicor,SCR,,https://find-and-update.company-information.service.gov.uk/company/00057379,ftse_exit_date,1999-11-11,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-11-11,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-11-11,yes,index_provider_notice,PDF lists the company as 'Securicor Plc'.
13246881,Segro,SGRO,,https://find-and-update.company-information.service.gov.uk/company/13246881,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-07-31,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2006-07-31 (as 'Slough Estates'). Later episodes may exist; see PDF.
13246881,Segro,SGRO,,https://find-and-update.company-information.service.gov.uk/company/13246881,ftse_exit_date,2010-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-09-20,yes,index_provider_notice,
16640835,Sema Group,,,https://find-and-update.company-information.service.gov.uk/company/16640835,ftse_entry_date,1998-09-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-09-21,yes,index_provider_notice,
16640835,Sema Group,,,https://find-and-update.company-information.service.gov.uk/company/16640835,ftse_exit_date,2000-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-12-18,yes,index_provider_notice,PDF lists the company as 'Sema'.
02048608,Serco Group,SRP,,https://find-and-update.company-information.service.gov.uk/company/02048608,ftse_entry_date,2008-12-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2008-12-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2008-12-22,yes,index_provider_notice,
02048608,Serco Group,SRP,,https://find-and-update.company-information.service.gov.uk/company/02048608,ftse_exit_date,2013-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-09-23,yes,index_provider_notice,
02366619,Severn Trent,SVT,,https://find-and-update.company-information.service.gov.uk/company/02366619,ftse_entry_date,1990-10-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1990-10-01; 2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,35,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1990-10-01,yes,index_provider_notice,
02366619,Severn Trent,SVT,,https://find-and-update.company-information.service.gov.uk/company/02366619,ftse_exit_date,1999-12-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-12-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,35,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-12-20,yes,index_provider_notice,
00054485,Shell Transport & Trading Co,SHEL,,https://find-and-update.company-information.service.gov.uk/company/00054485,ftse_exit_date,2005-07-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2005-07-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,43,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2005-07-20,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Shell Transport & Trading Co by Royal Dutch Petroleum
02247735,Sky PLC,SKY,British Sky Broadcasting Group,https://find-and-update.company-information.service.gov.uk/company/02247735,ftse_entry_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1995-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,23,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-09-18,,index_provider_notice,"Date was missing; FTSE Russell record gives 1995-09-18 (as 'British Sky Broadcasting Group'), matching the internal crosscheck."
02247735,Sky PLC,SKY,British Sky Broadcasting Group,https://find-and-update.company-information.service.gov.uk/company/02247735,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2018-10-12,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,23,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2018-10-12,,index_provider_notice,"Date was missing; FTSE Russell record gives 2018-10-12 (as 'Sky'), matching the internal crosscheck. Corporate event note: Corporate Event – Acquisition of Sky by Comcast (USA)"
00324357,Smith & Nephew,SN,Smith & Nephew Associated Companies,https://find-and-update.company-information.service.gov.uk/company/00324357,ftse_exit_date,1997-06-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1997-06-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,54,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1997-06-23,yes,index_provider_notice,
01377658,Smith (DS),SMDS,,https://find-and-update.company-information.service.gov.uk/company/01377658,ftse_entry_date,2017-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-12-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-12-18,yes,index_provider_notice,
01377658,Smith (DS),SMDS,,https://find-and-update.company-information.service.gov.uk/company/01377658,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2025-02-03,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2025-02-03,,index_provider_notice,"Date was missing; FTSE Russell record gives 2025-02-03, matching the internal crosscheck. Corporate event note: Corporate Event – scheme of arrangement in relation to the all-share combination between International Paper (non-constituent) and Smith (DS)"
05202036,Smith (W.H.),,,https://find-and-update.company-information.service.gov.uk/company/05202036,ftse_entry_date,1991-12-04,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-12-04,yes,index_provider_notice,
05202036,Smith (W.H.),,,https://find-and-update.company-information.service.gov.uk/company/05202036,ftse_exit_date,1993-03-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-03-22,yes,index_provider_notice,
02337959,SmithKline Beecham,SB.,,https://find-and-update.company-information.service.gov.uk/company/02337959,ftse_entry_date,1989-07-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1989-07-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,11,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1989-07-27,yes,index_provider_notice,Corporate event note: Corporate Event - Merger with SmithKline Beckman
02337959,SmithKline Beecham,SB.,,https://find-and-update.company-information.service.gov.uk/company/02337959,ftse_exit_date,2000-12-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-12-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,11,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-12-27,yes,index_provider_notice,
00137013,Smiths Group,SMIN,,https://find-and-update.company-information.service.gov.uk/company/00137013,ftse_entry_date,2000-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-12-18; 2016-06-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,31,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-12-18,yes,index_provider_notice,
00137013,Smiths Group,SMIN,,https://find-and-update.company-information.service.gov.uk/company/00137013,ftse_exit_date,2016-03-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2016-03-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,31,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-03-21,yes,index_provider_notice,
SC117119,Southern Electric,SSE,Scottish & Southern Energy; Scottish Hydro,https://find-and-update.company-information.service.gov.uk/company/SC117119,ftse_entry_date,1992-09-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1992-09-21; 1993-12-20; 1998-12-16,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,35,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-09-21,yes,index_provider_notice,
SC117119,Southern Electric,SSE,Scottish & Southern Energy; Scottish Hydro,https://find-and-update.company-information.service.gov.uk/company/SC117119,ftse_exit_date,1998-12-16,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1993-09-20; 1994-03-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,35,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-12-16,yes,index_provider_notice,PDF lists the company as 'Southern Electric Plc'.
00720989,Spirent,SPT,,https://find-and-update.company-information.service.gov.uk/company/00720989,ftse_entry_date,2000-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-09-18,yes,index_provider_notice,
00720989,Spirent,SPT,,https://find-and-update.company-information.service.gov.uk/company/00720989,ftse_exit_date,2001-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-24,yes,index_provider_notice,
11775757,Sports Direct International,,,https://find-and-update.company-information.service.gov.uk/company/11775757,ftse_entry_date,2013-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-09-23,yes,index_provider_notice,
11775757,Sports Direct International,,,https://find-and-update.company-information.service.gov.uk/company/11775757,ftse_exit_date,2016-03-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-03-21,yes,index_provider_notice,
03183415,St. James's Place,STJ,,https://find-and-update.company-information.service.gov.uk/company/03183415,ftse_entry_date,2014-03-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2014-03-24; 2024-12-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2014-03-24,yes,index_provider_notice,
03183415,St. James's Place,STJ,,https://find-and-update.company-information.service.gov.uk/company/03183415,ftse_exit_date,2024-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2024-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2024-06-24,yes,index_provider_notice,
SC212093,Stagecoach Holdings,,,https://find-and-update.company-information.service.gov.uk/company/SC212093,ftse_entry_date,1998-06-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-06-22,yes,index_provider_notice,
SC212093,Stagecoach Holdings,,,https://find-and-update.company-information.service.gov.uk/company/SC212093,ftse_exit_date,1999-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-09-20,yes,index_provider_notice,
00966425,Standard Chartered,STAN,Standard & Chartered; Standard Chartered Bank,https://find-and-update.company-information.service.gov.uk/company/00966425,ftse_exit_date,1991-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1988-04-05; 1991-01-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,41,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-01-02,yes,index_provider_notice,PDF lists the company as 'Standard & Chartered'.
11606773,Standard Life,SDLF,,https://find-and-update.company-information.service.gov.uk/company/11606773,ftse_entry_date,2006-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,16,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-09-18,yes,index_provider_notice,
00776273,Sun Life Assurance Society,SLP,,https://find-and-update.company-information.service.gov.uk/company/00776273,ftse_exit_date,1986-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1986-04-01,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1986-04-01,yes,index_provider_notice,
00296805,Taylor Wimpey,TWOD,,https://find-and-update.company-information.service.gov.uk/company/00296805,ftse_entry_date,2007-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1989-04-03; 2007-09-24; 2014-12-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-09-24,yes,index_provider_notice,
00296805,Taylor Wimpey,TWOD,,https://find-and-update.company-information.service.gov.uk/company/00296805,ftse_exit_date,2025-09-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1990-10-01; 2008-03-26; 2025-09-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2025-09-22,yes,index_provider_notice,
SC080891,Telewest Communications,TWT,,https://find-and-update.company-information.service.gov.uk/company/SC080891,ftse_entry_date,1998-09-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1998-09-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-09-21,yes,index_provider_notice,
SC080891,Telewest Communications,TWT,,https://find-and-update.company-information.service.gov.uk/company/SC080891,ftse_exit_date,2001-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-24,yes,index_provider_notice,
02366623,Thames Water,TW.L,,https://find-and-update.company-information.service.gov.uk/company/02366623,ftse_entry_date,1990-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1990-01-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1990-01-02,yes,index_provider_notice,
02366623,Thames Water,TW.L,,https://find-and-update.company-information.service.gov.uk/company/02366623,ftse_exit_date,2000-03-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-03-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-03-20,yes,index_provider_notice,
06091951,Thomas Cook Group,TCG,,https://find-and-update.company-information.service.gov.uk/company/06091951,ftse_entry_date,2007-12-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2007-12-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-12-24,yes,index_provider_notice,
06091951,Thomas Cook Group,TCG,,https://find-and-update.company-information.service.gov.uk/company/06091951,ftse_exit_date,2010-06-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2010-06-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-06-21,yes,index_provider_notice,
01679046,Thomson Reuters,TRI,,https://find-and-update.company-information.service.gov.uk/company/01679046,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2009-09-10,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2009-09-10,,index_provider_notice,"Date was missing; FTSE Russell record gives 2009-09-10, matching the internal crosscheck. Corporate event note: Scheme of Arrangement: Unification of Thomson Reuters PLC (UK) & Thomson Reuters Corporation (Canada)"
